id,userid,date,pageid
6372,3694,2011-03-12 23:56:02,29
6373,2898,2011-03-13 01:56:02,29
6374,3697,2011-03-13 07:16:02,29
6375,3140,2011-03-13 07:51:02,29
6376,37,2011-03-13 10:11:03,29
6377,3696,2011-03-13 11:56:03,29
6378,3698,2011-03-13 12:06:03,29
6379,3094,2011-03-13 13:16:03,29
6380,3699,2011-03-13 14:36:03,29
6381,3582,2011-03-13 15:06:03,29
6382,3693,2011-03-13 15:51:03,29
6383,3376,2011-03-13 15:56:03,29
6384,3699,2011-03-13 16:16:03,29
6385,2914,2011-03-13 16:26:03,29
6386,3151,2011-03-13 17:21:03,29
6387,812,2011-03-13 18:46:03,29
6388,3694,2011-03-13 19:31:03,29
6389,812,2011-03-13 20:46:06,29
6390,3582,2011-03-13 22:21:06,29
6391,30,2011-03-13 23:16:06,29
6392,3186,2011-03-14 02:46:06,29
6393,2056,2011-03-14 03:41:06,29
6394,601,2011-03-14 05:06:08,29
6395,253,2011-03-14 08:11:08,29
6396,3345,2011-03-14 08:26:08,29
6397,3703,2011-03-14 09:06:08,29
6398,2914,2011-03-14 09:21:08,29
6399,3671,2011-03-14 10:01:08,29
6400,3704,2011-03-14 10:41:08,29
6401,3704,2011-03-14 11:01:08,29
6402,3704,2011-03-14 11:56:08,29
6403,3467,2011-03-14 12:36:08,29
6404,3277,2011-03-14 13:01:08,29
6405,3467,2011-03-14 13:01:08,29
6406,3705,2011-03-14 14:46:08,29
6407,2807,2011-03-14 15:56:08,29
6408,2283,2011-03-14 17:06:08,29
6409,2807,2011-03-14 17:16:08,29
6410,3277,2011-03-14 17:21:08,29
6411,3708,2011-03-14 18:01:08,29
6412,3582,2011-03-14 18:41:08,29
6413,1220,2011-03-14 19:06:08,29
6414,1220,2011-03-14 19:21:08,29
6415,3382,2011-03-14 19:26:08,30
6416,3699,2011-03-14 20:46:08,30
6417,1514,2011-03-14 21:01:08,30
6418,3658,2011-03-14 21:06:08,30
6421,3700,2011-03-14 23:59:54,30
6422,66,2011-03-15 00:29:54,30
6423,3712,2011-03-15 05:04:54,30
6425,3699,2011-03-15 07:19:55,30
6426,3721,2011-03-15 08:05:06,30
6427,3722,2011-03-15 10:45:06,30
6428,3722,2011-03-15 10:50:06,30
6429,808,2011-03-15 11:00:06,30
6430,3601,2011-03-15 13:25:06,30
6431,3700,2011-03-15 14:35:06,30
6432,74,2011-03-15 14:35:06,30
6433,3700,2011-03-15 14:40:06,30
6435,2806,2011-03-15 14:50:07,30
6436,3712,2011-03-15 16:20:08,30
6437,3699,2011-03-15 16:25:08,30
6438,1893,2011-03-15 17:00:08,30
6439,3713,2011-03-15 17:35:08,30
6440,2645,2011-03-15 17:45:08,30
6441,3604,2011-03-15 18:20:08,30
6442,3489,2011-03-15 19:15:08,30
6443,930,2011-03-15 21:35:08,30
6444,3725,2011-03-15 22:05:08,30
6445,59,2011-03-15 22:50:08,30
6446,2997,2011-03-15 23:10:08,30
6447,2645,2011-03-16 02:30:10,30
6448,2116,2011-03-16 05:00:19,30
6449,3732,2011-03-16 06:25:21,30
6450,2645,2011-03-16 07:35:21,30
6451,2116,2011-03-16 08:00:21,30
6452,3735,2011-03-16 08:40:21,30
6453,3721,2011-03-16 10:45:21,30
6454,3382,2011-03-16 11:10:21,30
6455,3735,2011-03-16 12:00:21,30
6457,1893,2011-03-16 13:10:21,30
6458,3376,2011-03-16 16:20:22,30
6459,3727,2011-03-16 16:25:22,30
6460,553,2011-03-16 16:30:22,30
6461,1307,2011-03-16 19:15:22,30
6462,1349,2011-03-16 19:20:22,30
6463,3723,2011-03-16 19:45:22,30
6465,3745,2011-03-16 22:05:22,30
6466,5,2011-03-16 22:15:22,30
6467,3712,2011-03-16 22:20:22,30
6468,3744,2011-03-16 22:30:23,30
6469,3747,2011-03-16 22:45:23,30
6470,3749,2011-03-16 23:00:23,30
6471,3748,2011-03-16 23:25:24,30
6472,3732,2011-03-16 23:25:24,30
6473,3732,2011-03-16 23:25:24,30
6474,3748,2011-03-17 00:10:24,30
6475,2814,2011-03-17 01:15:24,30
6476,2997,2011-03-17 01:15:24,30
6478,3754,2011-03-17 02:55:24,30
6480,2814,2011-03-17 07:30:29,30
6481,3582,2011-03-17 07:50:29,30
6482,3705,2011-03-17 09:00:30,30
6484,3757,2011-03-17 12:35:30,30
6485,3757,2011-03-17 12:40:30,30
6486,3722,2011-03-17 13:25:30,30
6487,8,2011-03-17 13:45:31,30
6488,3754,2011-03-17 14:40:33,30
6489,3744,2011-03-17 16:30:32,30
6490,3762,2011-03-17 16:35:33,30
6492,3745,2011-03-17 17:10:33,30
6494,3762,2011-03-17 17:45:33,30
6496,3763,2011-03-17 18:25:33,30
6497,3762,2011-03-17 18:25:33,30
6498,338,2011-03-17 19:25:59,30
6499,12,2011-03-17 19:40:59,30
6500,3727,2011-03-17 19:40:59,30
6501,5,2011-03-17 19:40:59,30
6502,2912,2011-03-17 21:35:59,30
6503,3369,2011-03-17 22:00:59,30
6504,3748,2011-03-17 23:50:59,30
6506,2658,2011-03-18 03:31:03,30
6507,3681,2011-03-18 03:56:03,30
6508,3748,2011-03-18 05:51:03,30
6510,3489,2011-03-18 10:06:03,30
6511,3774,2011-03-18 11:51:07,30
6512,2044,2011-03-18 14:36:07,30
6513,2645,2011-03-18 14:51:07,30
6514,2696,2011-03-18 15:11:07,30
6516,26,2011-03-18 15:31:07,30
6518,3749,2011-03-18 18:11:07,30
6519,3749,2011-03-18 18:11:07,30
6520,3774,2011-03-18 18:21:07,30
6521,29,2011-03-18 19:11:08,30
6522,1531,2011-03-18 20:51:08,30
6523,3784,2011-03-18 21:56:08,30
6524,1531,2011-03-18 21:56:08,30
6525,1531,2011-03-18 22:01:08,30
6527,3786,2011-03-19 01:11:15,30
6528,530,2011-03-19 03:51:15,30
6530,3788,2011-03-19 09:06:16,30
6531,3790,2011-03-19 10:56:16,30
6532,3194,2011-03-19 11:06:16,30
6534,3735,2011-03-19 11:31:16,30
6535,3791,2011-03-19 12:01:16,30
6536,3345,2011-03-19 12:31:16,30
6537,3793,2011-03-19 12:31:16,30
6539,3788,2011-03-19 14:06:16,30
6540,3794,2011-03-19 15:26:17,30
6541,3721,2011-03-19 15:26:17,30
6542,686,2011-03-19 15:26:17,30
6543,2833,2011-03-19 15:36:17,30
6544,3796,2011-03-19 16:01:17,30
6545,3735,2011-03-19 16:21:17,30
6546,3491,2011-03-19 16:46:17,30
6547,3491,2011-03-19 16:46:17,30
6548,3491,2011-03-19 17:01:17,30
6549,3795,2011-03-19 17:11:17,30
6550,2658,2011-03-19 17:36:17,30
6551,2658,2011-03-19 17:36:17,30
6552,3799,2011-03-19 18:56:22,30
6553,3749,2011-03-19 20:56:22,30
6554,3151,2011-03-19 21:06:22,30
6555,3167,2011-03-19 22:21:22,30
6556,3788,2011-03-19 22:21:22,30
6557,2958,2011-03-19 22:32:46,30
6558,2956,2011-03-19 23:21:22,30
6559,2814,2011-03-19 23:31:22,30
6561,13,2011-03-20 00:21:22,30
6562,3097,2011-03-20 05:36:25,30
6563,3140,2011-03-20 07:06:25,30
6564,3803,2011-03-20 08:16:25,30
6565,3786,2011-03-20 10:01:25,30
6566,3794,2011-03-20 10:11:25,30
6567,3794,2011-03-20 13:16:26,30
6568,3805,2011-03-20 14:01:26,30
6570,3019,2011-03-20 15:21:26,30
6571,3810,2011-03-20 15:51:26,30
6572,3804,2011-03-20 15:56:26,30
6573,1909,2011-03-20 16:36:26,30
6574,3811,2011-03-20 19:16:26,30
6576,3301,2011-03-21 00:21:26,30
6577,3799,2011-03-21 00:46:26,30
6578,3799,2011-03-21 00:51:26,30
6579,3820,2011-03-21 03:31:26,30
6580,2660,2011-03-21 03:36:26,30
6581,2660,2011-03-21 03:46:26,30
6582,2660,2011-03-21 07:46:26,30
6583,3820,2011-03-21 08:01:26,30
6584,2671,2011-03-21 10:21:26,30
6585,3786,2011-03-21 10:26:26,30
6586,2667,2011-03-21 11:16:26,30
6588,3671,2011-03-21 11:31:25,30
6590,3671,2011-03-21 12:06:26,30
6591,3822,2011-03-21 12:31:26,30
6592,3382,2011-03-21 13:41:26,30
6593,2044,2011-03-21 14:06:26,30
6594,3825,2011-03-21 14:31:26,30
6595,3744,2011-03-21 16:06:26,30
6596,449,2011-03-21 17:31:26,30
6598,449,2011-03-21 18:06:26,30
6599,3828,2011-03-21 18:16:38,30
6600,2750,2011-03-21 21:06:38,30
6601,3512,2011-03-21 21:41:38,30
6602,2956,2011-03-21 21:46:41,30
6603,3830,2011-03-21 22:31:42,30
6605,3833,2011-03-22 00:01:42,30
6607,3827,2011-03-22 02:16:42,30
6608,3572,2011-03-22 03:41:42,30
6609,3835,2011-03-22 03:56:42,30
6610,1537,2011-03-22 04:46:42,30
6611,3831,2011-03-22 04:51:42,30
6612,1537,2011-03-22 05:31:42,30
6613,3836,2011-03-22 07:41:42,30
6614,2645,2011-03-22 07:56:42,30
6615,2170,2011-03-22 08:16:42,30
6616,1351,2011-03-22 09:06:42,30
6617,1351,2011-03-22 09:06:42,30
6618,3827,2011-03-22 09:46:42,30
6619,179,2011-03-22 09:51:42,30
6620,3827,2011-03-22 10:01:42,30
6622,3842,2011-03-22 12:56:42,30
6623,3844,2011-03-22 14:26:42,30
6624,3845,2011-03-22 14:56:41,30
6625,3843,2011-03-22 16:21:42,30
6626,3827,2011-03-22 16:36:42,30
6627,3270,2011-03-22 17:01:42,30
6628,3852,2011-03-22 17:41:42,30
6631,3843,2011-03-22 19:47:36,31
6632,2958,2011-03-22 21:47:56,31
6633,3382,2011-03-22 21:57:55,31
6634,2392,2011-03-22 22:32:55,31
6635,2040,2011-03-22 22:37:55,31
6636,3270,2011-03-23 01:17:55,31
6637,3843,2011-03-23 01:47:55,31
6638,3491,2011-03-23 04:54:29,31
6639,3823,2011-03-23 07:39:42,31
6640,760,2011-03-23 08:49:42,31
6641,3382,2011-03-23 09:19:42,31
6642,3732,2011-03-23 09:34:42,31
6643,3280,2011-03-23 10:14:42,31
6644,3855,2011-03-23 11:59:42,31
6645,3861,2011-03-23 13:39:42,31
6646,3859,2011-03-23 13:49:42,31
6647,3865,2011-03-23 15:59:42,31
6648,697,2011-03-23 16:09:42,31
6649,3270,2011-03-23 17:04:42,31
6650,3866,2011-03-23 17:24:42,31
6651,3866,2011-03-23 17:24:42,31
6654,2750,2011-03-23 22:14:42,31
6655,3874,2011-03-24 02:09:45,31
6656,1403,2011-03-24 02:19:45,31
6658,2820,2011-03-24 04:04:45,31
6659,2820,2011-03-24 04:54:45,31
6661,3877,2011-03-24 07:29:45,31
6662,2860,2011-03-24 08:19:45,31
6663,3882,2011-03-24 09:04:47,31
6664,3870,2011-03-24 09:29:47,31
6665,760,2011-03-24 10:09:47,31
6666,3826,2011-03-24 11:59:47,31
6667,3362,2011-03-24 12:19:47,31
6668,1909,2011-03-24 12:19:47,31
6669,3846,2011-03-24 12:24:47,31
6670,3794,2011-03-24 12:29:47,31
6671,3567,2011-03-24 12:34:47,31
6672,3567,2011-03-24 12:44:47,31
6673,3491,2011-03-24 14:09:48,31
6675,2775,2011-03-24 15:29:48,31
6678,3834,2011-03-24 22:54:49,31
6679,3886,2011-03-24 23:04:49,31
6680,3891,2011-03-24 23:24:49,31
6681,88,2011-03-24 23:49:49,31
6683,3891,2011-03-25 02:19:52,31
6685,800,2011-03-25 06:59:52,31
6686,3681,2011-03-25 07:14:52,31
6687,196,2011-03-25 08:29:52,31
6689,3870,2011-03-25 16:14:58,31
6690,3883,2011-03-25 17:04:59,31
6691,3898,2011-03-25 18:40:00,31
6692,3861,2011-03-25 20:10:00,31
6693,702,2011-03-25 22:25:00,31
6694,3867,2011-03-26 00:45:10,31
6695,3900,2011-03-26 03:15:19,31
6697,2717,2011-03-26 08:30:22,31
6698,2717,2011-03-26 08:30:22,31
6699,3785,2011-03-26 09:05:22,31
6700,3831,2011-03-26 10:20:22,31
6701,3280,2011-03-26 10:20:22,31
6702,3826,2011-03-26 10:20:22,31
6703,3280,2011-03-26 10:20:22,31
6704,2280,2011-03-26 10:25:22,31
6706,3903,2011-03-26 12:50:22,31
6707,3785,2011-03-26 12:55:22,31
6708,3020,2011-03-26 13:00:22,31
6709,3306,2011-03-26 14:55:22,31
6710,3908,2011-03-26 15:45:26,31
6711,3362,2011-03-26 17:20:26,31
6712,3897,2011-03-26 17:20:26,31
6713,3861,2011-03-26 18:00:26,31
6714,3908,2011-03-26 18:55:26,31
6715,2940,2011-03-26 19:40:27,31
6716,3911,2011-03-27 00:00:26,31
6717,3301,2011-03-27 04:10:26,31
6718,3019,2011-03-27 06:10:26,31
6719,3915,2011-03-27 06:20:26,31
6720,3915,2011-03-27 06:20:26,31
6721,2729,2011-03-27 08:50:26,31
6723,919,2011-03-27 11:45:26,31
6725,1146,2011-03-27 16:05:26,31
6726,3919,2011-03-27 19:05:26,31
6727,3306,2011-03-27 20:15:26,31
6729,1709,2011-03-28 01:38:19,31
6730,3382,2011-03-28 03:10:26,31
6732,6,2011-03-28 04:35:26,31
6733,6,2011-03-28 05:25:26,31
6734,3911,2011-03-28 06:40:26,31
6735,2020,2011-03-28 07:20:26,31
6736,530,2011-03-28 07:50:26,31
6737,3858,2011-03-28 08:00:26,31
6738,3837,2011-03-28 11:30:26,31
6739,3926,2011-03-28 11:50:26,31
6740,3926,2011-03-28 12:35:26,31
6741,3847,2011-03-28 14:15:27,31
6743,3432,2011-03-28 16:05:27,31
6744,2660,2011-03-28 20:05:27,31
6745,3205,2011-03-28 21:00:27,31
6746,3874,2011-03-28 21:15:27,31
6747,3932,2011-03-28 21:35:27,31
6748,3270,2011-03-28 21:50:27,31
6749,3915,2011-03-28 21:55:27,31
6750,3921,2011-03-28 23:20:30,31
6751,3837,2011-03-29 01:45:30,31
6752,3837,2011-03-29 01:50:30,31
6753,3933,2011-03-29 02:10:30,31
6754,3939,2011-03-29 09:50:31,31
6755,3943,2011-03-29 10:00:31,31
6756,3485,2011-03-29 10:50:35,31
6757,3941,2011-03-29 11:55:36,31
6758,2624,2011-03-29 12:05:35,31
6759,2660,2011-03-29 13:00:35,31
6760,3834,2011-03-29 13:30:35,31
6761,3837,2011-03-29 13:40:35,31
6762,3943,2011-03-29 14:30:35,31
6766,3932,2011-03-29 16:20:35,31
6767,3948,2011-03-29 16:40:35,31
6769,3911,2011-03-29 18:00:35,31
6771,3911,2011-03-29 18:50:36,31
6772,1205,2011-03-29 19:40:38,31
6773,3951,2011-03-29 20:00:39,31
6774,800,2011-03-30 00:25:38,31
6775,3953,2011-03-30 00:25:38,31
6776,800,2011-03-30 00:25:38,31
6778,3919,2011-03-30 03:40:38,31
6779,3919,2011-03-30 03:40:38,31
6780,422,2011-03-30 06:50:41,31
6781,3932,2011-03-30 07:00:41,31
6782,191,2011-03-30 08:10:41,31
6783,1504,2011-03-30 09:05:41,31
6784,1504,2011-03-30 09:15:41,31
6785,2392,2011-03-30 09:50:41,31
6787,3270,2011-03-30 11:40:42,31
6788,3579,2011-03-30 12:15:42,31
6790,3579,2011-03-30 14:25:42,31
6791,3579,2011-03-30 14:45:42,31
6792,3963,2011-03-30 16:20:44,31
6793,3870,2011-03-30 21:00:45,31
6794,3919,2011-03-30 21:50:45,31
6796,1538,2011-03-30 22:15:45,31
6797,3968,2011-03-31 01:35:45,31
6798,2729,2011-03-31 03:44:20,31
6799,862,2011-03-31 06:04:23,31
6800,2660,2011-03-31 06:19:23,31
6801,3421,2011-03-31 06:59:23,31
6803,3964,2011-03-31 07:34:23,31
6804,88,2011-03-31 08:14:23,31
6805,3911,2011-03-31 10:19:23,31
6807,704,2011-03-31 12:04:23,31
6808,3421,2011-03-31 14:09:23,31
6809,253,2011-03-31 19:24:23,31
6810,2364,2011-03-31 19:54:23,31
6811,3968,2011-04-01 01:49:23,31
6812,726,2011-04-01 04:54:59,31
6813,726,2011-04-01 04:54:59,31
6814,3984,2011-04-01 05:59:59,31
6815,3840,2011-04-01 07:24:59,31
6817,3840,2011-04-01 07:44:59,31
6818,3981,2011-04-01 10:25:06,31
6819,3988,2011-04-01 11:30:06,31
6820,1138,2011-04-01 11:35:06,31
6821,3981,2011-04-01 11:45:06,31
6822,1138,2011-04-01 11:50:06,31
6823,3988,2011-04-01 12:50:06,31
6824,1347,2011-04-01 12:55:07,31
6827,3911,2011-04-01 14:15:06,31
6828,3791,2011-04-01 14:45:06,31
6829,3994,2011-04-01 18:18:46,31
6830,22,2011-04-01 18:58:49,31
6831,3984,2011-04-01 21:28:53,31
6832,3984,2011-04-01 21:28:53,31
6833,1764,2011-04-01 23:38:49,31
6834,268,2011-04-01 23:38:53,31
6835,1466,2011-04-01 23:38:53,31
6836,3993,2011-04-02 00:13:54,31
6837,2958,2011-04-02 02:58:54,31
6838,3840,2011-04-02 05:13:54,31
6839,1356,2011-04-02 05:43:54,31
6840,3972,2011-04-02 07:23:54,31
6841,3972,2011-04-02 10:23:54,31
6842,3996,2011-04-02 10:38:54,31
6843,2958,2011-04-02 10:48:54,31
6844,3488,2011-04-02 14:28:54,31
6845,3488,2011-04-02 17:53:54,31
6847,4002,2011-04-02 21:18:54,31
6848,2392,2011-04-03 00:03:54,32
6849,3988,2011-04-03 00:23:54,32
6850,3988,2011-04-03 00:23:54,32
6851,4004,2011-04-03 02:58:54,32
6852,4004,2011-04-03 03:18:53,32
6854,4004,2011-04-03 03:38:54,32
6855,1720,2011-04-03 04:03:54,32
6856,4008,2011-04-03 07:08:54,32
6857,4008,2011-04-03 07:08:54,32
6859,4003,2011-04-03 09:14:24,32
6860,3874,2011-04-03 14:59:23,32
6861,4003,2011-04-03 15:49:23,32
6863,4010,2011-04-03 20:34:24,32
6864,4010,2011-04-03 20:49:24,32
6865,4015,2011-04-03 22:34:24,32
6866,4013,2011-04-03 23:04:24,32
6867,4016,2011-04-03 23:19:24,32
6868,159,2011-04-04 03:00:05,32
6869,2192,2011-04-04 04:54:24,32
6870,2192,2011-04-04 07:19:24,32
6872,4020,2011-04-04 09:09:24,32
6873,4011,2011-04-04 09:39:24,32
6874,4022,2011-04-04 11:24:24,32
6876,4025,2011-04-04 16:49:24,32
6877,4027,2011-04-04 18:39:24,32
6878,1762,2011-04-04 18:54:24,32
6879,2192,2011-04-04 18:59:24,32
6880,3748,2011-04-04 19:04:24,32
6881,3911,2011-04-04 19:29:24,32
6882,2719,2011-04-04 20:29:24,32
6883,4028,2011-04-04 23:04:27,32
6884,190,2011-04-04 23:09:27,32
6885,1101,2011-04-05 00:09:27,32
6886,24,2011-04-05 00:14:27,32
6887,4029,2011-04-05 01:39:28,32
6888,3834,2011-04-05 04:09:28,32
6889,2660,2011-04-05 05:29:28,32
6890,696,2011-04-05 06:59:28,32
6891,3454,2011-04-05 07:29:28,32
6892,696,2011-04-05 12:38:59,32
6893,3856,2011-04-05 12:55:30,32
6895,4037,2011-04-05 15:25:30,32
6896,4039,2011-04-05 15:40:30,32
6897,4038,2011-04-05 15:55:30,32
6898,4040,2011-04-05 16:10:30,32
6899,2227,2011-04-05 16:35:30,32
6900,4041,2011-04-05 16:45:30,32
6901,4038,2011-04-05 17:05:30,32
6902,8,2011-04-05 17:35:31,32
6903,4043,2011-04-05 18:50:31,32
6904,4010,2011-04-05 18:55:31,32
6906,4043,2011-04-05 20:15:34,32
6907,3856,2011-04-05 20:30:34,32
6908,4045,2011-04-05 20:35:34,32
6910,4045,2011-04-05 21:00:34,32
6911,3597,2011-04-05 21:40:34,32
6912,1451,2011-04-05 23:05:34,32
6913,4048,2011-04-06 00:15:34,32
6914,4049,2011-04-06 00:45:34,32
6915,3903,2011-04-06 01:05:34,32
6916,3911,2011-04-06 02:35:33,32
6917,4049,2011-04-06 03:25:34,32
6918,2660,2011-04-06 04:10:34,32
6919,26,2011-04-06 04:25:34,32
6920,1381,2011-04-06 04:30:34,32
6921,1036,2011-04-06 05:39:01,32
6922,3382,2011-04-06 06:25:35,32
6923,179,2011-04-06 06:55:35,32
6924,4051,2011-04-06 09:30:35,32
6925,4049,2011-04-06 10:45:34,32
6926,4049,2011-04-06 10:45:35,32
6928,4054,2011-04-06 12:30:35,32
6932,4055,2011-04-06 14:25:42,32
6933,3601,2011-04-06 14:35:42,32
6934,3700,2011-04-06 14:35:43,32
6935,82,2011-04-06 14:35:43,32
6938,3805,2011-04-06 15:45:42,32
6939,3454,2011-04-06 16:05:41,32
6940,4048,2011-04-06 16:35:42,32
6941,3454,2011-04-06 17:05:42,32
6942,4013,2011-04-06 17:10:42,32
6943,4059,2011-04-06 17:55:42,32
6944,4055,2011-04-06 17:55:42,32
6945,4055,2011-04-06 17:55:42,32
6946,4060,2011-04-06 18:00:42,32
6947,3345,2011-04-06 19:10:42,32
6948,1977,2011-04-06 20:45:42,32
6949,3713,2011-04-06 21:05:42,32
6950,3713,2011-04-06 21:15:42,32
6951,2830,2011-04-06 21:20:42,32
6952,442,2011-04-06 21:55:42,32
6954,4061,2011-04-06 22:35:42,32
6955,4061,2011-04-06 22:35:42,32
6956,3911,2011-04-06 22:50:42,32
6957,4045,2011-04-06 23:35:42,32
6958,279,2011-04-07 02:05:42,32
6959,4011,2011-04-07 02:25:42,32
6960,919,2011-04-07 03:00:04,32
6961,139,2011-04-07 03:20:41,32
6962,4051,2011-04-07 10:00:42,32
6963,4065,2011-04-07 10:40:41,32
6964,4062,2011-04-07 10:50:42,32
6966,4048,2011-04-07 11:45:42,32
6967,3592,2011-04-07 11:55:42,32
6968,4062,2011-04-07 12:30:42,32
6971,2830,2011-04-07 14:55:42,32
6972,3911,2011-04-07 15:00:42,32
6973,2473,2011-04-07 15:00:42,32
6974,1050,2011-04-07 16:10:42,32
6975,4068,2011-04-07 16:30:42,32
6976,4068,2011-04-07 16:40:41,32
6977,4011,2011-04-07 17:35:42,32
6978,4068,2011-04-07 18:10:42,32
6979,4070,2011-04-07 18:15:42,32
6980,4071,2011-04-07 18:30:42,32
6981,4071,2011-04-07 18:30:42,32
6982,4072,2011-04-07 18:50:42,32
6983,4011,2011-04-07 19:20:42,32
6984,887,2011-04-07 20:55:45,32
6985,3309,2011-04-07 22:00:45,32
6986,2993,2011-04-07 23:15:45,32
6987,4075,2011-04-07 23:35:45,32
6988,6,2011-04-07 23:55:45,32
6989,3342,2011-04-08 02:30:45,32
6990,4043,2011-04-08 02:35:45,32
6991,4078,2011-04-08 02:40:45,32
6992,4078,2011-04-08 02:55:45,32
6993,4078,2011-04-08 03:00:45,32
6994,3186,2011-04-08 03:30:45,32
6995,4008,2011-04-08 05:30:45,32
6997,4079,2011-04-08 08:50:45,32
6999,2392,2011-04-08 11:20:45,32
7000,2885,2011-04-08 14:00:45,32
7001,2885,2011-04-08 14:00:45,32
7002,4062,2011-04-08 14:40:45,32
7003,4027,2011-04-08 15:00:45,32
7004,4027,2011-04-08 15:25:45,32
7005,333,2011-04-08 16:40:45,32
7006,3592,2011-04-08 17:05:45,32
7007,3592,2011-04-08 17:05:45,32
7008,1417,2011-04-08 18:45:45,32
7009,13,2011-04-08 19:05:46,32
7010,4004,2011-04-08 20:55:46,32
7013,3900,2011-04-08 22:15:46,32
7017,3897,2011-04-09 00:10:46,32
7018,4079,2011-04-09 03:20:46,32
7019,4088,2011-04-09 03:50:46,32
7020,4088,2011-04-09 03:55:46,32
7021,3859,2011-04-09 07:40:46,32
7022,4089,2011-04-09 09:45:48,32
7023,2986,2011-04-09 13:00:48,32
7024,1522,2011-04-09 14:25:48,32
7025,4091,2011-04-09 15:40:48,32
7026,3903,2011-04-09 17:10:48,32
7027,4092,2011-04-09 18:50:48,32
7029,3111,2011-04-09 19:20:48,32
7030,862,2011-04-09 22:25:49,32
7031,400,2011-04-09 23:50:48,32
7032,4095,2011-04-10 00:50:48,32
7033,3896,2011-04-10 00:50:48,32
7034,4079,2011-04-10 01:35:48,32
7035,4096,2011-04-10 02:45:48,32
7036,71,2011-04-10 03:25:48,32
7037,930,2011-04-10 09:35:48,32
7038,4098,2011-04-10 10:10:48,32
7039,4099,2011-04-10 10:10:48,32
7040,4095,2011-04-10 12:30:48,32
7041,4095,2011-04-10 12:30:48,32
7042,1106,2011-04-10 13:10:48,32
7043,2020,2011-04-10 13:20:48,32
7044,3911,2011-04-10 13:39:06,32
7046,61,2011-04-10 14:40:48,32
7047,4101,2011-04-10 15:00:48,32
7048,39,2011-04-10 17:20:49,32
7049,159,2011-04-10 17:20:49,32
7050,4096,2011-04-10 17:25:48,32
7051,1522,2011-04-10 17:25:48,32
7052,38,2011-04-10 18:25:48,32
7054,3597,2011-04-10 23:45:48,32
7055,2116,2011-04-11 08:40:48,32
7056,2970,2011-04-11 10:10:48,32
7057,2025,2011-04-11 10:15:48,32
7058,2970,2011-04-11 10:25:48,32
7059,4101,2011-04-11 10:35:48,32
7060,4101,2011-04-11 10:35:48,32
7061,3484,2011-04-11 10:40:48,33
7062,4102,2011-04-11 11:10:48,33
7063,3981,2011-04-11 11:45:48,33
7064,4095,2011-04-11 11:55:48,33
7065,3597,2011-04-11 12:15:48,33
7066,253,2011-04-11 13:05:48,33
7067,2986,2011-04-11 13:10:48,33
7068,4092,2011-04-11 13:15:48,33
7069,919,2011-04-11 13:15:48,33
7070,3597,2011-04-11 13:20:48,33
7071,4110,2011-04-11 14:20:48,33
7072,4110,2011-04-11 14:20:48,33
7073,4112,2011-04-11 15:00:49,33
7074,139,2011-04-11 16:05:49,33
7075,4108,2011-04-11 16:15:49,33
7076,4115,2011-04-11 16:45:49,33
7077,582,2011-04-11 17:00:50,33
7078,223,2011-04-11 17:05:50,33
7079,4116,2011-04-11 18:25:50,33
7080,1893,2011-04-11 19:30:50,33
7081,4119,2011-04-11 19:45:50,33
7082,333,2011-04-11 20:15:50,33
7083,4120,2011-04-11 20:25:50,33
7084,3111,2011-04-11 20:45:50,33
7085,4119,2011-04-11 21:05:50,33
7086,4120,2011-04-11 21:10:50,33
7087,776,2011-04-11 21:39:10,33
7088,4121,2011-04-11 22:05:50,33
7089,3019,2011-04-12 01:00:52,33
7090,2970,2011-04-12 02:45:52,33
7091,1657,2011-04-12 02:50:52,33
7092,4123,2011-04-12 03:05:52,33
7093,4123,2011-04-12 03:40:52,33
7095,4123,2011-04-12 04:55:52,33
7096,4099,2011-04-12 06:00:52,33
7097,4123,2011-04-12 06:10:52,33
7098,4127,2011-04-12 07:05:52,33
7099,2993,2011-04-12 08:45:52,33
7101,1390,2011-04-12 11:45:52,33
7102,559,2011-04-12 11:55:52,33
7103,1569,2011-04-12 12:39:10,33
7104,4132,2011-04-12 14:10:52,33
7105,3489,2011-04-12 14:10:52,33
7106,4133,2011-04-12 14:40:52,33
7107,4128,2011-04-12 15:05:52,33
7109,3186,2011-04-12 16:35:52,33
7110,449,2011-04-12 17:40:52,33
7111,2719,2011-04-12 18:05:52,33
7112,1265,2011-04-12 20:10:54,33
7113,2719,2011-04-12 20:15:54,33
7115,251,2011-04-12 21:45:54,33
7116,4137,2011-04-12 22:00:54,33
7117,4138,2011-04-12 22:10:54,33
7118,4127,2011-04-12 22:50:55,33
7119,4137,2011-04-13 00:05:59,33
7120,449,2011-04-13 00:06:00,33
7122,530,2011-04-13 00:10:59,33
7123,2956,2011-04-13 01:36:02,33
7124,1146,2011-04-13 02:16:02,33
7126,4140,2011-04-13 06:56:02,33
7127,2986,2011-04-13 07:31:02,33
7128,4141,2011-04-13 07:31:02,33
7129,3770,2011-04-13 07:36:02,33
7130,4144,2011-04-13 09:56:02,33
7131,4145,2011-04-13 11:36:02,33
7132,4148,2011-04-13 12:01:02,33
7133,4147,2011-04-13 12:21:02,33
7134,4147,2011-04-13 12:21:02,33
7135,1158,2011-04-13 13:11:03,33
7136,4134,2011-04-13 13:26:03,33
7137,124,2011-04-13 13:51:03,33
7138,4150,2011-04-13 14:01:03,33
